magnitude,state,country,longitude,latitude,year
2.19,CA,US,-121.1655,36.5735,2019
2.3,AK,US,-146.3703,61.2289,2019
4.4,,Chile,-68.8702,-21.1178,2019
2.35,OK,US,-95.33816667,35.11866667,2019
4.3,,Japan,140.4399,35.9917,2019
2.8,,Canada,-69.8973,47.8351,2019
3.73,CA,US,-122.7916667,38.8201667,2019
4.7,,Bosnia and Herzegovina,17.5423,44.3854,2019
2.1,AK,US,-166.8914,53.507,2019
4.2,,Chile,-72.0479,-31.7529,2019
4.6,,off the coast of Central America,-84.4141,2.2449,2019
4.5,,Japan,142.2748,38.3548,2019
4.9,,Japan region,142.8553,27.5459,2019
4.3,,Tajikistan,72.2128,37.5589,2019
2.64,,Dominican Republic,-68.107,18.1151,2019
4.3,,Guam,143.3141,13.2122,2019
3.7,AK,US,175.8276,51.7804,2019
2.18,CA,US,-119.3175,36.7311667,2019
2.84,CA,US,-122.7898333,38.8243333,2019
4.6,,Japan,140.1542,35.8812,2019
4.5,,Nicaragua,-86.8603,11.262,2019
2.4,AK,US,-165.17,65.5798,2019
4.1,,Indonesia,138.6287,-2.7998,2019
6.1,,South Sandwich Islands region,-26.2399,-55.735,2019
2.3,AK,US,-148.9354,63.9312,2019
2.33,HI,US,-155.1046667,19.3505,2019
4.4,,Taiwan,121.9711,24.3744,2019
4,,eastern Sea of Japan,139.8329,44.2161,2019
2.41,OK,US,-98.1475,36.30633333,2019
2.38,CA,US,-117.4133333,35.6106667,2019
2.05,CA,US,-117.4186667,35.614,2019
2.6,AK,US,-153.474,59.1573,2019
4.1,,Chile,-68.5089,-21.5412,2019
4.4,,Indonesia,118.5337,-8.2335,2019
4.4,,Australia,120.3479,-18.149,2019
2.62,OK,US,-98.15316667,36.30983333,2019
3.5,AK,US,-149.8532,61.4859,2019
2.49,UT,US,-113.1541667,37.7571667,2019
2.49,OK,US,-98.1545,36.30466667,2019
4.9,,Mariana Islands region,147.9914,17.634,2019
2.06,OK,US,-98.15733333,36.30433333,2019
2.4,AK,US,-149.954,61.466,2019
2.17,TN,US,-84.1201667,35.8276667,2019
3.22,,Dominican Republic,-67.819,19.6508,2019
2.04,HI,US,-155.4434967,19.1833324,2019
4.7,,Timor Leste,127.5343,-7.5486,2019
4.3,,Kuril Islands,151.6348,47.0283,2019
4.1,,Indonesia,128.1832,1.8039,2019
3.9,AK,US,-163.5868,53.3526,2019
2.13,OK,US,-98.15416667,36.30483333,2019
2.92,,Mona Passage,-67.1473,18.9656,2019
2.5,,Canada,-67.3293,42.1846,2019
2.26,HI,US,-155.447998,19.191,2019
4.3,,Fiji region,-178.0176,-19.7331,2019
2.03,HI,US,-155.4349976,19.1923332,2019
2.64,,Puerto Rico,-67.1961,19.0866,2019
4.3,,Indonesia,102.029,-2.6317,2019
2.2,AK,US,-144.6672,69.1183,2019
2.4,AK,US,-138.6876,59.2952,2019
2.2,AK,US,-144.5822,69.1053,2019
4.6,,Japan,142.5086,36.5111,2019
2.07,HI,US,-155.4450073,19.1863327,2019
4.7,,Japan,142.6505,36.4699,2019
3,KS,US,-97.9828,38.0276,2019
2.2,,AK,-174.1473,52.443,2019
2.37,CA,US,-118.019,35.331,2019
2.89,,Dominican Republic,-68.2825,19.5233,2019
2.5,AK,US,-155.8988,67.3834,2019
2.52,,Dominican Republic,-67.8255,19.6425,2019
3,,Aleutian Islands,179.7791,50.2667,2019
4.4,,Indonesia,121.7259,2.1325,2019
4.5,,Indonesia,128.5971,-7.563,2019
4.9,,Philippines,121.1628,19.1212,2019
4.2,,Turkey,28.754,36.3395,2019
2.08,,Puerto Rico,-67.0093,17.9196,2019
2.73,,Puerto Rico,-66.333,17.9703,2019
4.7,,Japan,141.7503,37.3423,2019
2.85,,Puerto Rico,-67.5843,19.556,2019
2.3,HI,US,-155.5411667,19.2138333,2019
4,,Indonesia,129.4443,-7.0566,2019
2.96,OK,US,-98.757,36.46483333,2019
3.7,AK,US,-149.2452,56.3118,2019
2.5,AK,US,-149.9136,61.3621,2019
2.32,,Puerto Rico,-67.4908,18.6793,2019
2.16,OK,US,-95.3585,35.12816667,2019
2.02,OK,US,-97.4585,36.093,2019
2.11,OK,US,-97.45333333,36.09083333,2019
5.2,,Chile,-72.1165,-30.643,2019
2.01,WA,US,-121.22,48.25716667,2019
2.19,CA,US,-117.5131667,35.7021667,2019
2.83,CA,US,-119.0081667,37.5635,2019
2.1,AK,US,179.9441,51.6792,2019
2.1,AK,US,-146.5653,69.2391,2019
2.09,CA,US,-117.5073333,35.647,2019
4.6,,Indonesia,96.154,2.8557,2019
4,,Mexico,-95.8174,15.669,2019
4.2,,Peru,-69.965,-17.3924,2019
2.86,CA,US,-121.9333333,40.319,2019
2.2,AK,US,-150.8857,63.1281,2019
2.1,,Puerto Rico,-66.8113,18.2686,2019
4.4,,Philippines,125.1727,6.7302,2019
2.06,OK,US,-95.95083333,34.8365,2019
4.6,,New Zealand,-178.7031,-29.2857,2019
2.64,,U.S. Virgin Islands,-64.9441,18.5396,2019
2.11,HI,US,-155.4608307,19.1743336,2019
2.9,,Southern Alaska,-149.7071,61.6342,2019
4.2,,Fiji,-178.0289,-17.8582,2019
2.4,AK,US,-152.9486,56.3289,2019
3.12,,Puerto Rico,-67.1628,19.0041,2019
4.3,,Afghanistan,70.8356,36.5643,2019
2.7,AK,US,-152.8624,56.2334,2019
2.02,,Puerto Rico,-67.6701,19.2971,2019
2.73,CA,US,-117.7338333,35.8913333,2019
5.6,,Argentina,-67.6662,-29.1642,2019
4.4,,Iran,46.3906,33.6377,2019
2.28,CA,US,-117.5965,35.7703333,2019
2.1,AK,US,-161.6215,54.8236,2019
4.3,,Papua New Guinea,147.0651,-5.3297,2019
4.7,,Philippines,127.0702,5.7862,2019
2.82,CA,US,-118.5483333,37.425,2019
4.6,,Japan,139.9254,36.0062,2019
2.04,CA,US,-117.5556667,35.6558333,2019
2.47,,Puerto Rico,-67.355,19.2321,2019
2.1,AK,US,-149.905,61.4807,2019
2.78,CA,US,-117.4361667,35.6208333,2019
4.3,,Fiji region,-178.2677,-20.2034,2019
4.4,,Afghanistan,69.926,36.5018,2019
3.53,CA,US,-117.4356667,35.6326667,2019
3.58,,Puerto Rico,-67.2493,19.1561,2019
5.1,,off the east coast of the North Island of New Zealand,179.4127,-35.0128,2019
4.2,,Turkey,28.7529,36.2772,2019
2.18,OK,US,-97.82666667,36.12816667,2019
4.3,,Vanuatu region,171.6866,-14.6896,2019
4.6,,south of the Fiji Islands,179.0403,-23.2649,2019
2.03,CA,US,-117.4591667,35.6331667,2019
2.2,CA,US,-117.6183333,35.7816667,2019
2.8,AK,US,-177.9842,51.1981,2019
2.4,AK,US,-143.6118,69.3333,2019
4.5,,Peru,-69.8463,-17.7643,2019
2.16,CA,US,-117.6115,35.5883333,2019
4.3,,Japan,128.6744,26.0765,2019
4.4,,Philippines,124.15,6.4076,2019
2.37,CA,US,-117.5283333,35.6686667,2019
2.3,AK,US,-152.4303,59.868,2019
2.59,,Puerto Rico region,-66.3195,17.952,2019
2.08,CA,US,-122.7411667,38.7948333,2019
2.12,OK,US,-98.15166667,36.36066667,2019
2.75,,Puerto Rico,-66.3298,17.9603,2019
2.4,AK,US,-151.7683,61.6597,2019
4.15,CA,US,-122.767,38.775,2019
4.4,,southeast Indian Ridge,111.0462,-49.7421,2019
4.7,,Solomon Islands,158.9987,-7.8739,2019
2.24,HI,US,-155.4208333,19.2205,2019
2.03,,Puerto Rico,-66.3241,17.94,2019
2.8,AK,US,-149.881,56.173,2019
2.38,HI,US,-155.3181667,19.4971667,2019
4.5,,Kuril Islands,152.8487,46.1679,2019
4.2,,south of the Fiji Islands,179.6138,-23.7784,2019
2.2,,Canada,-120.5991667,49.48916667,2019
4.4,,south of the Kermadec Islands,-179.4306,-33.6255,2019
2.3,CA,US,-119.322,35.2438333,2019
3.1,AK,US,-151.8348,60.6637,2019
4.6,,Japan,140.5143,34.8005,2019
2.5,AK,US,-152.9935,59.2321,2019
2.1,AK,US,-149.861,61.2069,2019
4.2,,Argentina,-69.197,-31.6242,2019
4.4,,Indonesia,110.4893,-8.861,2019
2.16,CA,US,-122.7685,38.7921667,2019
4.4,,Vanuatu,167.0796,-12.461,2019
4.2,,Iran,54.6997,26.1262,2019
2.14,,Puerto Rico,-67.2743,18.3185,2019
3.1,AK,US,-166.6367,53.1385,2019
4.1,,Iran,54.7317,26.0591,2019
3.15,CA,US,-121.4211667,35.7571667,2019
2.03,HI,US,-155.4538269,19.2046661,2019
2.3,CA,US,-117.5641667,35.679,2019
2.19,,Puerto Rico,-67.2565,18.2965,2019
2.04,CA,US,-121.4273333,35.7536667,2019
4,,Argentina,-69.6614,-31.5726,2019
2.81,,Puerto Rico,-65.7898,18.572,2019
2.3,MT,US,-112.5392,46.8952,2019
3.9,AK,US,-168.0649,52.2026,2019
2.1,AK,US,-149.7126,61.6527,2019
3.69,,U.S. Virgin Islands,-64.5791,19.271,2019
2.04,,B.C.,-116.0985,31.82,2019
3.02,,Puerto Rico,-67.4721,19.2816,2019
2.4,AK,US,-147.3938,63.554,2019
2.4,CA,US,-121.2023333,36.5966667,2019
4.6,,Timor Leste,129.1525,-7.2833,2019
2.3,AK,US,-153.4284,59.935,2019
2.94,,Puerto Rico,-66.539,19.0288,2019
2.18,HI,US,-155.4360046,19.1695004,2019
4.7,,Solomon Islands,162.6852,-11.3209,2019
4.4,,Indonesia,140.1566,-2.7051,2019
2.4,AK,US,-157.2087,66.3014,2019
2.06,OK,US,-96.91883333,36.17033333,2019
2.73,,Puerto Rico,-66.9203,19.0733,2019
4.2,,Chile,-70.7023,-25.8654,2019
3.3,AK,US,-159.6445,53.5014,2019
4.9,,Russia,111.8054,54.9756,2019
4.1,,Tonga,-177.873,-20.5248,2019
2.4,AK,US,-141.3478,60.1446,2019
2.1,AK,US,-144.4895,69.0725,2019
5.1,,Chile,-70.4875,-21.4087,2019
2.6,AK,US,-156.0148,57.8837,2019
2.9,AK,US,-162.7825,54.3846,2019
2.3,AK,US,-154.6551,57.156,2019
4.1,,Japan,135.9307,33.598,2019
4.1,,Papua New Guinea,143.6074,-5.1242,2019
3.9,AK,US,-173.7675,52.2028,2019
2.32,HI,US,-155.4700012,19.1550007,2019
4.9,,Philippines,119.7194,14.6468,2019
2.82,CA,US,-124.5016667,40.2878333,2019
4.3,,Vanuatu,167.6004,-15.1602,2019
2.35,HI,US,-155.5025,19.3591667,2019
4.6,,Russia,147.8304,43.4561,2019
2.21,CA,US,-122.7743333,38.7963333,2019
2.24,,Puerto Rico,-66.192,18.5231,2019
4.7,,Indonesia,127.8739,-2.8345,2019
4.5,,Timor Leste,127.9156,-7.8039,2019
5.4,,Tonga,-176.6485,-22.1235,2019
2.02,CA,US,-117.6495,36.0351667,2019
2.1,AK,US,-152.1863,59.7578,2019
2.15,,Puerto Rico,-66.4705,18.0251,2019
2.1,AK,US,-157.1918,66.2103,2019
2.09,ID,US,-116.8221667,46.7005,2019
2.5,AK,US,-151.886,60.1607,2019
2.16,HI,US,-155.4418335,19.1846676,2019
2.1,AK,US,-140.9182,60.208,2019
2.28,HI,US,-155.4588318,19.1429996,2019
6.1,,Chile,-71.3753,-31.8362,2019
2.34,,Puerto Rico,-67.2218,18.7993,2019
6.6,,Tonga,-175.272,-18.5747,2019
5.5,,Tonga,-175.7007,-18.5973,2019
2.2,AK,US,-144.9111,69.5469,2019
2.15,HI,US,-155.4669952,19.1583328,2019
3.9,AK,US,-163.3671,53.9014,2019
3.09,,Puerto Rico,-67.2788,19.2173,2019
4,,Chile,-71.5483,-31.8166,2019
2.3,AK,US,-142.9667,60.5156,2019
2.6,AK,US,-157.233,66.3198,2019
4.9,,Tonga,-175.2853,-18.5482,2019
2.3,AK,US,-173.2849,51.3781,2019
3,HI,US,-156.6566667,21.3208333,2019
2.84,,Puerto Rico,-67.9315,17.9296,2019
2.2,AK,US,-141.271,61.4762,2019
2.9,AK,US,-152.8336,59.3871,2019
2.3,AK,US,-149.7076,61.6392,2019
2.67,,Dominican Republic,-67.9958,18.3043,2019
2.54,CA,US,-117.7163333,35.9561667,2019
4.2,,Papua New Guinea,148.0253,-7.2147,2019
4.5,,Guam,143.9511,12.4646,2019
2.48,,Puerto Rico,-67.4711,18.9206,2019
2.23,HI,US,-155.3891602,19.2163334,2019
2.22,CA,US,-121.2876667,36.667,2019
4.5,,South Sandwich Islands region,-24.7679,-59.5169,2019
2.59,HI,US,-155.635,19.413,2019
2.87,,Puerto Rico,-67.2388,19.1711,2019
2.2,CA,US,-116.7416667,33.226,2019
2.4,AK,US,-151.4717,59.86,2019
2.38,CA,US,-117.4878333,35.6491667,2019
4.2,,Timor Leste,128.0578,-6.5028,2019
3.97,,Puerto Rico,-67.0776,19.2866,2019
2.03,HI,US,-155.4506683,19.1490002,2019
2.11,AL,US,-88.0261667,32.9895,2019
2.03,,Puerto Rico,-66.99,17.7653,2019
3.6,,Puerto Rico,-67.0805,19.3163,2019
2.82,,Puerto Rico,-67.0828,19.318,2019
2.64,,Dominican Republic,-68.5883,17.9806,2019
4.8,AK,US,-172.9355,52.5187,2019
3.34,,U.S. Virgin Islands,-64.363,19.6588,2019
2.1,AK,US,-149.5912,61.7163,2019
4.6,,Portugal,-29.2798,38.3508,2019
2.6,,Puerto Rico,-66.9075,19.2803,2019
4.5,,New Caledonia,170.0337,-21.9973,2019
2.41,CA,US,-124.4621667,40.3801667,2019
4.2,,Papua New Guinea,147.8032,-6.0829,2019
3.12,CA,US,-117.4453333,35.615,2019
2.61,,Puerto Rico,-67.2965,19.4143,2019
3,AK,US,-149.6733,56.1079,2019
2.13,CA,US,-124.4651667,40.3763333,2019
4.4,,Pakistan,76.1396,35.7655,2019
2.14,CA,US,-124.4621667,40.3855,2019
4.3,,Vanuatu,167.3741,-14.8502,2019
3.06,OK,US,-97.66166667,36.7025,2019
3.9,AK,US,-171.3173,52.282,2019
2.76,,Mona Passage,-67.1616,19.1803,2019
2.66,HI,US,-155.084,19.3728333,2019
4.3,,Papua New Guinea,151.9202,-9.4829,2019
2.8,AK,US,-176.0273,51.3701,2019
2.2,AK,US,-152.7864,63.4622,2019
2.4,AK,US,-149.8761,61.4666,2019
4.4,,Tajikistan,71.7816,37.5537,2019
4.1,AK,US,-169.1264,52.4413,2019
2.05,HI,US,-155.2665,19.4083333,2019
2.2,NV,US,-115.0386,39.4536,2019
4.7,,Japan,143.1438,42.341,2019
2.2,AK,US,-176.5007,51.2635,2019
5.1,,Guam,143.7352,11.8748,2019
4.3,,Colombia,-73.0004,6.7317,2019
4.2,,Japan region,142.174,23.3192,2019
4.5,,south of the Fiji Islands,179.7758,-24.9948,2019
2.03,HI,US,-155.4725037,19.1431675,2019
2.4,AK,US,-157.3605,66.3075,2019
2.1,AK,US,-137.5572,58.0135,2019
4.8,,Russia,163.0333,55.8248,2019
4,,Indonesia,121.14,-9.4943,2019
2.3,AK,US,-146.7506,68.6878,2019
2.92,CA,US,-117.5473333,35.6083333,2019
2.77,,Puerto Rico,-67.387,18.7723,2019
2.1,AK,US,-165.054,65.6927,2019
4.1,,Indonesia,127.835,-6.0163,2019
4.2,,Northern Mariana Islands,144.9719,18.1685,2019
6.3,,east of the South Sandwich Islands,-9.3217,-57.9236,2019
5.1,,Afghanistan,70.1149,36.5503,2019
4.2,,Chile,-68.5669,-21.1815,2019
3.2,WY,US,-105.304,43.7836,2019
2.5,TX,US,-103.2653,31.0739,2019
2.3,AK,US,-142.6272,58.0196,2019
4.1,,Timor Leste,126.7319,-7.3181,2019
2.45,HI,US,-155.5868378,19.4619999,2019
2.33,HI,US,-155.4524994,19.1773338,2019
2.98,HI,US,-155.4495,19.2126667,2019
2.4,AK,US,-153.2198,60.231,2019
6,,Vanuatu,167.7494,-13.7988,2019
5,,Vanuatu,167.7218,-13.6814,2019
2.1,AK,US,-153.0623,60.134,2019
4.1,,Japan,135.2743,37.9811,2019
6,,Vanuatu,167.8086,-13.7208,2019
4.5,,northern Mid-Atlantic Ridge,-45.7581,21.2403,2019
2.6,AK,US,-157.2338,66.3437,2019
2.1,AK,US,-137.7428,57.9353,2019
3.4,AK,US,-152.1945,55.9795,2019
2.8,AK,US,-163.2789,54.0814,2019
3.16,,Puerto Rico region,-65.0468,18.8746,2019
2.5,AK,US,-152.7612,63.4426,2019
3.39,,U.S. Virgin Islands,-64.5501,18.1685,2019
2.22,CA,US,-121.2665,36.6511667,2019
2.06,HI,US,-155.4341736,19.1838341,2019
4.5,,Mexico,-97.933,16.3229,2019
4.2,,Japan,122.9491,25.1197,2019
2.22,CA,US,-117.5541667,35.6788333,2019
2.09,MT,US,-111.7391667,45.6186667,2019
2.67,,U.S. Virgin Islands,-64.9961,18.6361,2019
3.15,,U.S. Virgin Islands,-64.3286,18.242,2019
4.3,,Russia,162.9227,55.844,2019
4.5,,Vanuatu,167.7854,-13.4759,2019
2.3,,Canada,-136.0038,67.0393,2019
2.1,HI,US,-155.2668333,19.4028333,2019
2.1,AK,US,-173.2087,51.9579,2019
2.74,,Puerto Rico,-67.16,19.2273,2019
2.15,CA,US,-117.472,35.6448333,2019
2.4,AK,US,-176.599,51.2682,2019
2.86,,Puerto Rico,-67.1613,18.978,2019
4.2,,Tonga,-173.952,-16.7363,2019
4.6,,Japan region,141.86,30.4044,2019
2.26,HI,US,-155.4575043,19.1781673,2019
5,,Mexico,-97.979,16.2026,2019
4.7,,Kuril Islands,152.3932,47.6898,2019
2.48,,Puerto Rico,-67.29,19.1825,2019
4.3,,Guam,143.1799,12.0749,2019
2.54,CA,US,-116.86,34.2043333,2019
2.08,CA,US,-121.0986667,35.7793333,2019
2.1,AK,US,-154.9608,57.2719,2019
5.4,,Iran,54.9597,27.238,2019
2.2,AK,US,-151.0003,60.292,2019
4.5,,Iran,55.1342,26.7301,2019
2.11,CA,US,-121.2891667,36.6646667,2019
4.4,,New Caledonia,170.1004,-21.9154,2019
4.4,,New Caledonia,169.3707,-21.9768,2019
2.4,AK,US,-153.3988,56.949,2019
2.08,CA,US,-117.4496667,35.6265,2019
2.2,AK,US,-151.1244,60.8148,2019
3,AK,US,-169.469,52.4056,2019
2.1,AK,US,179.3891,51.426,2019
2.2,AK,US,-178.688,51.3873,2019
3.5,AK,US,-148.2614,56.3544,2019
2.15,HI,US,-155.4481659,19.1905003,2019
4.2,,Fiji region,-178.4139,-20.7646,2019
4.4,,Japan region,141.8154,28.4153,2019
4.5,,Solomon Islands,162.7587,-11.145,2019
4.3,,Iran,54.8198,27.2623,2019
4.1,,Japan,141.7867,38.3296,2019
2.01,HI,US,-155.4550018,19.1865005,2019
4.1,,Afghanistan,69.0239,36.4577,2019
2.6,AK,US,-157.278,66.3471,2019
2.1,AK,US,-179.3186,51.4814,2019
2.45,HI,US,-155.4380035,19.1871662,2019
4.3,,Indonesia,96.933,0.0702,2019
2.47,CA,US,-120.3375,36.2288333,2019
4.5,,Nicaragua,-88.0608,12.2257,2019
2.6,CA,US,-120.3323333,36.2265,2019
2.2,AK,US,-176.0414,50.3446,2019
4.3,,Fiji,-178.2807,-18.1738,2019
4.4,,Fiji,-178.2135,-17.9638,2019
2.24,HI,US,-155.4251709,19.2175007,2019
4.4,,Uzbekistan,70.4656,41.283,2019
4.3,,Indonesia,104.2503,-5.93,2019
4.9,,Solomon Islands,166.0759,-10.7278,2019
2.1,AK,US,-165.0828,53.5896,2019
4.5,,Iran,54.8962,27.2849,2019
4.4,,Kuril Islands,152.3264,47.0772,2019
3.3,AK,US,-156.3277,57.9605,2019
2.1,AK,US,-166.415,65.9456,2019
4.5,,Solomon Islands,165.0036,-11.2884,2019
4.2,,Indonesia,127.467,0.039,2019
3,AK,US,-151.361,59.7834,2019
2.5,,Aleutian Islands,178.6132,51.2802,2019
3.08,,Puerto Rico,-67.2613,19.1201,2019
4.8,,Nicaragua,-88.1578,11.9199,2019
2.48,HI,US,-155.4193333,19.2208333,2019
5.6,,Philippines,122.7951,14.8741,2019
4.8,,Argentina,-66.1326,-22.8914,2019
4.6,,Nicaragua,-87.9902,12.2994,2019
2.13,HI,US,-155.4100037,19.2053337,2019
2.4,AK,US,-144.2608,69.487,2019
2.3,AK,US,-148.2389,62.2,2019
2.96,,Puerto Rico,-67.195,19.162,2019
4.6,,South Indian Ocean,84.2961,-0.654,2019
4.8,,Japan,142.654,40.994,2019
4.6,,Japan,142.7628,36.4187,2019
2.2,AK,US,-157.172,66.276,2019
4.6,,Fiji,176.9606,-16.5941,2019
2.02,CA,US,-117.6675,35.0421667,2019
4.6,,Micronesia,141.8725,11.5143,2019
4.5,,Philippines,125.5323,12.4149,2019
4.3,,Tonga,-174.8791,-15.173,2019
5.1,,Tonga,-174.3302,-20.9051,2019
4.5,,Carlsberg Ridge,68.6358,-2.5675,2019
2.9,AK,US,-156.5969,58.9978,2019
4.2,,Japan,142.2211,38.3175,2019
2.42,HI,US,-155.2488333,19.4193333,2019
4.4,,Tajikistan,72.9293,38.1934,2019
4.4,,Colombia,-77.0953,7.6659,2019
3.06,,Puerto Rico,-66.4483,19.0428,2019
2.23,ID,US,-111.8875,44.673,2019
3,AK,US,-149.2524,56.2055,2019
4.5,,Zambia,27.9628,-16.9928,2019
2.15,,Puerto Rico,-67.09,18.2783,2019
2.06,CA,US,-122.7203333,38.7545,2019
4.5,,Japan,130.6917,29.2465,2019
2.7,AK,US,-176.6858,51.6261,2019
4.6,,central East Pacific Rise,-103.8918,-3.8922,2019
4.7,,Japan,142.0458,41.6145,2019
4.1,,Mexico,-93.5789,14.5083,2019
4.3,,Kuril Islands,152.6208,46.4876,2019
4.6,,Kuril Islands,152.9419,46.243,2019
2.43,CA,US,-122.843,39.7458333,2019
3.7,AK,US,-168.8087,52.6371,2019
3,AK,US,-148.5403,56.4044,2019
4.4,,central East Pacific Rise,-103.9409,-4.2231,2019
2.17,CA,US,-117.6875,35.8815,2019
2.6,AK,US,-148.5911,62.2474,2019
3.6,NM,US,-104.3221,31.6461,2019
4.5,,Philippines,121.2181,19.1963,2019
4.3,,Japan,141.1547,35.4853,2019
2.22,HI,US,-155.4476624,19.1871662,2019
4.8,,Indonesia,126.5154,1.8998,2019
2.33,,Puerto Rico,-66.5893,17.8965,2019
2.53,,Puerto Rico,-67.3601,18.8721,2019
2.19,CA,US,-117.5356667,35.6991667,2019
3.32,,U.S. Virgin Islands,-63.9471,18.4555,2019
3.33,,Puerto Rico,-67.5065,19.2795,2019
2.6,AK,US,-157.1413,66.213,2019
4.7,,South Sandwich Islands region,-27.1208,-59.675,2019
2.6,AK,US,-166.2875,65.9937,2019
4.2,,south of the Kermadec Islands,-178.8406,-33.0812,2019
2.3,AK,US,-175.0261,51.6314,2019
2.1,AK,US,-140.7256,63.9792,2019
2.1,HI,US,-155.446,19.1916667,2019
2.18,,Puerto Rico,-67.3885,18.0933,2019
2.55,HI,US,-154.9103333,19.421,2019
3.4,AK,US,-148.659,56.1764,2019
3.6,AK,US,-149.9163,61.5539,2019
2.8,NM,US,-104.3072,31.6564,2019
3.13,,U.S. Virgin Islands,-64.6665,19.142,2019
4.1,,New Zealand,176.1065,-38.3942,2019
2.13,,B.C.,-115.5345,31.997,2019
2.24,CA,US,-119.2895,34.2768333,2019
4.4,,Russia,111.489,55.0054,2019
4.3,,Tonga,-174.7561,-16.7619,2019
2.4,AK,US,-149.9048,61.5627,2019
2.12,ID,US,-114.3378333,44.5943333,2019
2.56,CA,US,-115.6351667,33.16,2019
3.3,AK,US,-154.211,58.8423,2019
2.09,CA,US,-123.9988333,40.4123333,2019
2.07,HI,US,-155.813,19.4616667,2019
2.89,CA,US,-117.5318333,35.7043333,2019
2.6,HI,US,-155.4658356,19.1646671,2019
4.4,,Nicaragua,-87.9811,12.0577,2019
3.2,AK,US,179.4081,51.0071,2019
2.51,HI,US,-155.4646606,19.1601658,2019
4.1,,Fiji region,-178.728,-21.2027,2019
3.47,CA,US,-117.5918333,35.7473333,2019
4.5,,Philippines,125.9076,10.0866,2019
3.2,CA,US,-119.2901667,34.274,2019
3.42,CA,US,-119.2936667,34.2761667,2019
5.1,,southern Mid-Atlantic Ridge,-12.9383,-29.0199,2019
2.21,CA,US,-119.2901667,34.2728333,2019
2.35,OK,US,-98.4395,36.688,2019
2.6,AK,US,-152.1608,59.0432,2019
5.4,,central East Pacific Rise,-104.0255,-3.961,2019
4.4,,central East Pacific Rise,-104.3086,-4.0399,2019
2.2,AK,US,-165.8948,65.0419,2019
2.36,CA,US,-119.2871667,34.2803333,2019
2.49,,Puerto Rico,-67.2351,19.1206,2019
2.5,CA,US,-119.2885,34.2746667,2019
2.39,CA,US,-119.2898333,34.2755,2019
4.1,,Fiji region,-178.911,-20.4908,2019
2.9,AK,US,-165.3701,52.2567,2019
4.4,,Papua New Guinea,148.0864,-6.2189,2019
2.6,AK,US,-155.8085,58.039,2019
4.6,,Italy,13.6021,41.8591,2019
3.34,,U.S. Virgin Islands,-64.5715,18.7125,2019
2.48,CA,US,-119.2858333,34.2778333,2019
4.7,,Pacific-Antarctic Ridge,-133.701,-53.7236,2019
4.2,,Iran,55.0357,27.2937,2019
4,,Kermadec Islands region,-179.5329,-30.5942,2019
2.31,UT,US,-112.4791667,37.8836667,2019
2.38,UT,US,-112.4776667,37.8913333,2019
2.27,CA,US,-121.0636667,35.724,2019
4.3,,Chile,-68.9243,-20.4573,2019
2.59,CA,US,-117.5575,35.709,2019
2.88,CA,US,-117.6613333,35.8283333,2019
2.1,AK,US,-145.6297,61.411,2019
2.2,AK,US,-146.384,61.2332,2019
4.4,,Philippines,127.616,4.6542,2019
5,AK,US,-157.9563,54.9836,2019
2.7,NV,US,-115.1732,37.2904,2019
2.5,AK,US,-140.0284,59.9443,2019
2.2,AK,US,-158.2859,55.0916,2019
2.1,AK,US,-158.0181,55.0197,2019
5.4,,South Indian Ocean,51.4575,-37.5994,2019
4.8,,South Indian Ocean,51.4883,-37.5333,2019
2.47,,Puerto Rico,-66.2916,17.8988,2019
2.2,NV,US,-115.1749,37.2767,2019
5.1,,Philippines,126.3289,5.6575,2019
5.9,,Iran,47.5814,37.8026,2019
4.3,,Indonesia,126.9615,3.1732,2019
4.1,AK,US,-160.6613,52.9122,2019
4.4,,Iran,45.2173,36.7464,2019
3,AK,US,-177.6885,51.4906,2019
4.1,,Laikit II (Dimembe),126.058,1.3926,2019
2.72,,Puerto Rico,-67.4906,19.138,2019
4.4,,Croatia,17.651,42.6656,2019
2.26,,Dominican Republic,-68.1336,19.2096,2019
4.5,,Japan region,140.7551,30.6082,2019
3.13,HI,US,-155.1283333,19.3376667,2019
2.28,CA,US,-115.9015,32.9815,2019
3.4,AK,US,-152.8224,60.1206,2019
2.9,AK,US,-175.5409,52.512,2019
3.08,,Puerto Rico,-66.6888,19.5536,2019
4.4,,Russia,111.7478,54.8188,2019
2.3,AK,US,-148.6192,62.9219,2019
2.02,HI,US,-155.4441681,19.1415005,2019
2.07,CA,US,-115.6391667,33.1685,2019
2.6,AK,US,-140.065,59.9572,2019
2.08,CA,US,-118.0128333,36.5741667,2019
4.6,,Carlsberg Ridge,66.4515,2.548,2019
2.28,HI,US,-155.4276733,19.1984997,2019
5.3,,Philippines,125.6472,10.7611,2019
3.2,AK,US,-169.5032,52.6272,2019
5.4,,Papua New Guinea,147.5639,-2.8346,2019
3.6,,New Zealand,174.77,-40.6645,2019
4.9,,Mariana Islands region,143.13,21.5168,2019
3.27,,Puerto Rico,-66.4778,19.0616,2019
4.6,,Venezuela,-62.0307,10.6489,2019
2.07,,Puerto Rico,-66.4436,19.118,2019
2.04,,Puerto Rico,-66.4526,19.102,2019
2.5,CA,US,-117.662,35.9666667,2019
4.2,,Japan,140.8363,36.6141,2019
2.59,,Dominican Republic,-68.5293,18.1023,2019
